证券代码,证券简称,日期,成交量,成交额,收盘价,换手率
603259.SH,药明康德,20250606,2.0756394E7,1.327950256E9,62.587036050781,0.82995152234659
300347.SZ,泰格医药,20250605,1.6577638E7,8.4958873745E8,51.169607204036,2.9278032632053
688293.SH,奥浦迈,20250605,557512.0,2.3617609E7,41.930701227157,0.72021312992489
300759.SZ,康龙化成,20250605,2.647566E7,6.3632942905E8,23.778327453352,1.8652914620542
002821.SZ,凯莱英,20250605,7460880.0,6.8515536438E8,89.549463040511,2.3534643402448
603259.SH,药明康德,20250605,2.4417831E7,1.572693307E9,63.056438821161,0.97635533469117
300347.SZ,泰格医药,20250604,2.5897894E7,1.34927291463E9,52.39902617193,4.5738686393891
688293.SH,奥浦迈,20250604,746366.0,3.2226307E7,42.664067308653,0.9641812067355
300759.SZ,康龙化成,20250604,3.1285632E7,7.654360598E8,24.113372266205,2.204168744219
002821.SZ,凯莱英,20250604,4121990.0,3.896180784E8,92.925918204334,1.2829491323472
603259.SH,药明康德,20250604,2.8811339E7,1.868210619E9,63.682309181669,1.1520312566766
300347.SZ,泰格医药,20250603,1.6138252E7,7.9850906933E8,49.43454011225,2.8502025962944
688293.SH,奥浦迈,20250603,834688.0,3.6152145E7,43.10012281657,1.0782785966773
300759.SZ,康龙化成,20250603,3.175546E7,7.6503141469E8,23.82759874936,2.2372695680336
002821.SZ,凯莱英,20250603,5223649.0,4.9148174451E8,91.996169680962,1.6258350826267
603259.SH,药明康德,20250603,2.4032722E7,1.540895772E9,63.046659596778,0.96095661944133
300347.SZ,泰格医药,20250602,,,49.117270701181,
688293.SH,奥浦迈,20250602,,,42.525322374316,
300759.SZ,康龙化成,20250602,,,23.492553936507,
002821.SZ,凯莱英,20250602,,,92.221266691884,
603259.SH,药明康德,20250602,,,62.107854056017,
300347.SZ,泰格医药,20250601,,,49.117270701181,
688293.SH,奥浦迈,20250601,,,42.525322374316,
300759.SZ,康龙化成,20250601,,,23.492553936507,
002821.SZ,凯莱英,20250601,,,92.221266691884,
603259.SH,药明康德,20250601,,,62.107854056017,
300347.SZ,泰格医药,20250531,,,49.117270701181,
688293.SH,奥浦迈,20250531,,,42.525322374316,
300759.SZ,康龙化成,20250531,,,23.492553936507,
002821.SZ,凯莱英,20250531,,,92.221266691884,
603259.SH,药明康德,20250531,,,62.107854056017,
300347.SZ,泰格医药,20250530,2.2185544E7,1.09072250653E9,49.117270701181,3.9182245455707
688293.SH,奥浦迈,20250530,619991.0,2.6533588E7,42.525322374316,0.80092564578926
300759.SZ,康龙化成,20250530,3.4621732E7,8.2411048515E8,23.492553936507,2.4392072228276
002821.SZ,凯莱英,20250530,7298902.0,6.8929323134E8,92.221266691884,2.2717473812375
603259.SH,药明康德,20250530,2.8171565E7,1.803769576E9,62.107854056017,1.1264496741889
300347.SZ,泰格医药,20250529,1.4320199E7,6.7708005258E8,47.411947616683,2.5291133370115
688293.SH,奥浦迈,20250529,885573.0,3.771968E7,42.4658602596,1.1440135855497
300759.SZ,康龙化成,20250529,4.3539272E7,1.02101215487E9,23.413719862894,3.0674752707073
002821.SZ,凯莱英,20250529,7817081.0,7.213922076E8,91.1153552904,2.4330280486944
603259.SH,药明康德,20250529,4.2527115E7,2.719044553E9,63.271581757586,1.7004612571557
300347.SZ,泰格医药,20250528,8400728.0,3.8793909591E8,45.557904495746,1.4734584910778
688293.SH,奥浦迈,20250528,340433.0,1.4180232E7,41.197335145661,0.43978302971007
300759.SZ,康龙化成,20250528,1.7560641E7,3.9560003606E8,22.014415056274,1.2372010263578
002821.SZ,凯莱英,20250528,4187158.0,3.6689889298E8,86.221942009498,1.3032323521165
603259.SH,药明康德,20250528,1.5864741E7,9.80667406E8,60.288918320791,0.63435710194094
300347.SZ,泰格医药,20250527,1.1689126E7,5.4731996857E8,46.56920074353,2.0502320701228
688293.SH,奥浦迈,20250527,402799.0,1.6676507E7,41.256797260377,0.52034956829739
300759.SZ,康龙化成,20250527,1.6742901E7,3.8359605961E8,22.62537912677,1.1795887349104
002821.SZ,凯莱英,20250527,6272350.0,5.5124375954E8,87.10275640006,1.9522381156378
603259.SH,药明康德,20250527,2.1914977E7,1.362849034E9,60.826775661852,0.87627786037115
300347.SZ,泰格医药,20250526,1.202875E7,5.6670954512E8,46.598944750818,2.1098009392224
688293.SH,奥浦迈,20250526,387640.0,1.5860878E7,40.731548580387,0.50076665198971
300759.SZ,康龙化成,20250526,2.0136514E7,4.5998950578E8,22.418439683537,1.4186791807923
002821.SZ,凯莱英,20250526,4179569.0,3.559544991E8,83.393549133136,1.3008703131583
603259.SH,药明康德,20250526,2.9521148E7,1.83108134E9,60.308476769557,1.1804132126235
300347.SZ,泰格医药,20250525,,,47.183910227477,
688293.SH,奥浦迈,20250525,,,40.652265760766,
300759.SZ,康龙化成,20250525,,,22.871735606809,
002821.SZ,凯莱英,20250525,,,84.6071156268,
603259.SH,药明康德,20250525,,,60.680087296108,
300347.SZ,泰格医药,20250524,,,47.183910227477,
688293.SH,奥浦迈,20250524,,,40.652265760766,
300759.SZ,康龙化成,20250524,,,22.871735606809,
002821.SZ,凯莱英,20250524,,,84.6071156268,
603259.SH,药明康德,20250524,,,60.680087296108,
300347.SZ,泰格医药,20250523,2.7469921E7,1.30700928778E9,47.183910227477,4.8181286605978
688293.SH,奥浦迈,20250523,588026.0,2.4144037E7,40.652265760766,0.75963216206506
300759.SZ,康龙化成,20250523,3.6678757E7,8.5694959035E8,22.871735606809,2.584130944077
002821.SZ,凯莱英,20250523,8479850.0,7.4011264025E8,84.6071156268,2.6387481920599
603259.SH,药明康德,20250523,4.5797261E7,2.888668363E9,60.680087296108,1.8312191648633
300347.SZ,泰格医药,20250522,9922950.0,4.4793131428E8,44.665584277113,1.7404509387806
688293.SH,奥浦迈,20250522,699546.0,2.8838467E7,40.265762015112,0.9036975243339
300759.SZ,康龙化成,20250522,1.4862651E7,3.3834548202E8,22.339605609925,1.0471193546749
002821.SZ,凯莱英,20250522,4677706.0,3.9999596898E8,84.166708431519,1.4556021923133
603259.SH,药明康德,20250522,3.5359915E7,2.196532043E9,61.403749900446,1.4138783106688
300347.SZ,泰格医药,20250521,1.5317222E7,6.98964874E8,45.181147070101,2.6865874976102
688293.SH,奥浦迈,20250521,532465.0,2.2685438E7,41.508349821604,0.68785655595836
300759.SZ,康龙化成,20250521,2.0162474E7,4.6708944615E8,22.62537912677,1.4205081424255
002821.SZ,凯莱英,20250521,7398034.0,6.2973661311E8,84.313510829946,2.3021101602384
603259.SH,药明康德,20250521,2.9769258E7,1.849899022E9,60.680087296108,1.1903339759415
300347.SZ,泰格医药,20250520,2.4339222E7,1.09224606899E9,44.963024349991,4.2690149380063
688293.SH,奥浦迈,20250520,833379.0,3.5458669E7,42.169090956801,1.0765875855653
300759.SZ,康龙化成,20250520,1.981643E7,4.548394822E8,22.743630237189,1.3961282811229
002821.SZ,凯莱英,20250520,3504623.0,2.8752303762E8,80.036667622437,1.0905638195371
603259.SH,药明康德,20250520,3.1864802E7,1.988034098E9,59.975983140537,1.2741250204237
300347.SZ,泰格医药,20250519,6381820.0,2.696118775E8,42.117514319462,1.1193490454078
688293.SH,奥浦迈,20250519,1426890.0,6.0697155E7,42.129643724849,1.8433054588216
300759.SZ,康龙化成,20250519,1.9556921E7,4.3541810255E8,22.083394870684,1.3778450760196
002821.SZ,凯莱英,20250519,2338706.0,1.8817911712E8,78.950329874077,0.72775535289652
603259.SH,药明康德,20250519,1.7931667E7,1.089334022E9,58.434946867695,0.7170038458926
300347.SZ,泰格医药,20250518,,,41.948964944832,
688293.SH,奥浦迈,20250518,,,40.482721790849,
300759.SZ,康龙化成,20250518,,,22.654941904375,
002821.SZ,凯莱英,20250518,,,79.214574191246,
603259.SH,药明康德,20250518,,,58.731668137621,
300347.SZ,泰格医药,20250517,,,41.948964944832,
688293.SH,奥浦迈,20250517,,,40.482721790849,
300759.SZ,康龙化成,20250517,,,22.654941904375,
002821.SZ,凯莱英,20250517,,,79.214574191246,
603259.SH,药明康德,20250517,,,58.731668137621,
300347.SZ,泰格医药,20250516,1.4114295E7,6.039047495E8,41.948964944832,2.4755982830687
688293.SH,奥浦迈,20250516,613478.0,2.558218E7,40.482721790849,0.7925119289272
300759.SZ,康龙化成,20250516,1.2944083E7,2.979401085E8,22.654941904375,0.91195035379745
002821.SZ,凯莱英,20250516,3884482.0,3.1790025134E8,79.214574191246,1.208767826623
603259.SH,药明康德,20250516,2.100765E7,1.282031356E9,58.731668137621,0.83999807955198
300347.SZ,泰格医药,20250515,9741900.0,4.306850865E8,43.396506632836,1.708695398093
688293.SH,奥浦迈,20250515,468839.0,1.9258783E7,40.532030830789,0.60566230614024
300759.SZ,康龙化成,20250515,1.7386375E7,4.0679011075E8,22.802755792398,1.2249234520904
002821.SZ,凯莱英,20250515,6050363.0,5.0225924358E8,81.279594595786,1.8827437310278
603259.SH,药明康德,20250515,3.431157E7,2.11366655E9,58.760383099227,1.3719598768265
300347.SZ,泰格医药,20250514,1.0252E7,4.5151845657E8,43.852581411248,1.7981651650345
688293.SH,奥浦迈,20250514,757283.0,3.1408814E7,39.950184159496,0.9782841618995
300759.SZ,康龙化成,20250514,1.7496159E7,4.092515748E8,23.265905974871,1.2326580716569
002821.SZ,凯莱英,20250514,2794379.0,2.2355722087E8,78.979690353762,0.86955105741022
603259.SH,药明康德,20250514,3.4142847E7,2.066253521E9,58.415803559958,1.3652134298904
300347.SZ,泰格医药,20250513,9619000.0,4.32379004E8,44.159936153222,1.6871391652816
688293.SH,奥浦迈,20250513,617304.0,2.5886193E7,41.291390045867,0.79745448699787
300759.SZ,康龙化成,20250513,2.002162E7,4.7244946435E8,23.058966531638,1.4105845460507
002821.SZ,凯莱英,20250513,2617080.0,2.1218515707E8,79.18521371156,0.81437939568224
603259.SH,药明康德,20250513,3.0386693E7,1.825329067E9,57.295920057334,1.2150223258639
300347.SZ,泰格医药,20250512,1.0065017E7,4.4914225503E8,44.268997513277,1.7653689967694
688293.SH,奥浦迈,20250512,674336.0,2.7590814E7,40.699681566586,0.87113038137481
300759.SZ,康龙化成,20250512,1.9295567E7,4.4952686243E8,23.019549494832,1.3594318850066
002821.SZ,凯莱英,20250512,4145120.0,3.35434805E8,79.29286880374,1.2898728050462
603259.SH,药明康德,20250512,3.730493E7,2.20595952E9,56.865195633248,1.4916504015357
300347.SZ,泰格医药,20250511,,,44.40780288062,
688293.SH,奥浦迈,20250511,,,41.390008125747,
300759.SZ,康龙化成,20250511,,,22.960423939623,
002821.SZ,凯莱英,20250511,,,79.586473600594,
603259.SH,药明康德,20250511,,,56.530187747847,
300347.SZ,泰格医药,20250510,,,44.40780288062,
688293.SH,奥浦迈,20250510,,,41.390008125747,
300759.SZ,康龙化成,20250510,,,22.960423939623,
002821.SZ,凯莱英,20250510,,,79.586473600594,
603259.SH,药明康德,20250510,,,56.530187747847,
300347.SZ,泰格医药,20250509,7870521.0,3.5558306104E8,44.40780288062,1.3804620262263
688293.SH,奥浦迈,20250509,452163.0,1.8841455E7,41.390008125747,0.58411967718404
300759.SZ,康龙化成,20250509,1.4959749E7,3.5022778108E8,22.960423939623,1.0539602066265
002821.SZ,凯莱英,20250509,3220061.0,2.6233539323E8,79.586473600594,1.0020142033258
603259.SH,药明康德,20250509,2.4089989E7,1.421238277E9,56.530187747847,0.96324646004805
300347.SZ,泰格医药,20250508,6886756.0,3.1624118003E8,45.577733833938,1.2079130646988
688293.SH,奥浦迈,20250508,440456.0,1.8551805E7,41.232219197939,0.56899617291502
300759.SZ,康龙化成,20250508,1.7705624E7,4.1912660607E8,23.374302826088,1.2474155234484
002821.SZ,凯莱英,20250508,3837200.0,3.090066974E8,78.686085556908,1.1940546781573
603259.SH,药明康德,20250508,3.4488482E7,2.027102486E9,56.453614516899,1.3790337637319
300347.SZ,泰格医药,20250507,7935770.0,3.645772755E8,45.557904495746,1.3919064740271
688293.SH,奥浦迈,20250507,421091.0,1.7731157E7,41.261804621903,0.54397980149881
300759.SZ,康龙化成,20250507,2.2597215E7,5.3158231399E8,23.078675050041,1.5920431145325
002821.SZ,凯莱英,20250507,4022964.0,3.2768280286E8,80.056241275561,1.2518604670745
603259.SH,药明康德,20250507,6.4309752E7,3.775180609E9,55.754883784492,2.5714474573055
300347.SZ,泰格医药,20250506,8766074.0,4.0117409904E8,45.557904495746,1.5375389095703
688293.SH,奥浦迈,20250506,440036.0,1.8385141E7,41.399869933735,0.56845360250475
300759.SZ,康龙化成,20250506,2.0168854E7,4.7814944399E8,23.413719862894,1.4209576329964
002821.SZ,凯莱英,20250506,5304031.0,4.3563370735E8,81.250234116101,1.6505011541336
603259.SH,药明康德,20250506,4.091074E7,2.46882983E9,57.755359443026,1.6358299492352
300347.SZ,泰格医药,20250505,,,44.229338836893,
688293.SH,奥浦迈,20250505,,,40.857470494394,
300759.SZ,康龙化成,20250505,,,22.832318570003,
002821.SZ,凯莱英,20250505,,,80.251977806797,
603259.SH,药明康德,20250505,,,56.635475940402,
300347.SZ,泰格医药,20250504,,,44.229338836893,
688293.SH,奥浦迈,20250504,,,40.857470494394,
300759.SZ,康龙化成,20250504,,,22.832318570003,
002821.SZ,凯莱英,20250504,,,80.251977806797,
603259.SH,药明康德,20250504,,,56.635475940402,
300347.SZ,泰格医药,20250503,,,44.229338836893,
688293.SH,奥浦迈,20250503,,,40.857470494394,
300759.SZ,康龙化成,20250503,,,22.832318570003,
002821.SZ,凯莱英,20250503,,,80.251977806797,
603259.SH,药明康德,20250503,,,56.635475940402,
300347.SZ,泰格医药,20250502,,,44.229338836893,
688293.SH,奥浦迈,20250502,,,40.857470494394,
300759.SZ,康龙化成,20250502,,,22.832318570003,
002821.SZ,凯莱英,20250502,,,80.251977806797,
603259.SH,药明康德,20250502,,,56.635475940402,
300347.SZ,泰格医药,20250501,,,44.229338836893,
688293.SH,奥浦迈,20250501,,,40.857470494394,
300759.SZ,康龙化成,20250501,,,22.832318570003,
002821.SZ,凯莱英,20250501,,,80.251977806797,
603259.SH,药明康德,20250501,,,56.635475940402,
300347.SZ,泰格医药,20250430,6550341.0,2.923023217E8,44.229338836893,1.148907043045
688293.SH,奥浦迈,20250430,582490.0,2.3971891E7,40.857470494394,0.75248056732402
300759.SZ,康龙化成,20250430,1.8599747E7,4.3342658153E8,22.832318570003,1.3104092315534
002821.SZ,凯莱英,20250430,5117300.0,4.1730530411E8,80.251977806797,1.5923944554713
603259.SH,药明康德,20250430,4.3039531E7,2.561246235E9,56.635475940402,1.7209503863982
300347.SZ,泰格医药,20250429,8177058.0,3.6382945877E8,44.100448138646,1.4342275505332
688293.SH,奥浦迈,20250429,776994.0,3.2235648E7,41.419593549711,1.003747507987
300759.SZ,康龙化成,20250429,2.3929755E7,5.6736986295E8,23.177217642057,1.6859246451476
002821.SZ,凯莱英,20250429,1.028981E7,8.3638402514E8,80.154109541179,3.2019690836677
603259.SH,药明康德,20250429,6.7722044E7,4.098113643E9,57.86064763558,2.7078891215026
300347.SZ,泰格医药,20250428,6135674.0,2.7246302241E8,43.773264058481,1.0761758925876
688293.SH,奥浦迈,20250428,387000.0,1.5545E7,39.545850031986,0.49993987803121
300759.SZ,康龙化成,20250428,1.9963549E7,4.6695732914E8,22.930861162018,1.4064932659658
002821.SZ,凯莱英,20250428,9232827.0,6.9642310144E8,75.681529802434,2.8730585510182
603259.SH,药明康德,20250428,3.511359E7,2.025328949E9,55.601737322595,1.4040289211871
300347.SZ,泰格医药,20250427,,,44.665584277113,
688293.SH,奥浦迈,20250427,,,40.157282127244,
300759.SZ,康龙化成,20250427,,,22.852027088406,
002821.SZ,凯莱英,20250427,,,72.882497405758,
603259.SH,药明康德,20250427,,,54.903006590188,
300347.SZ,泰格医药,20250426,,,44.665584277113,
688293.SH,奥浦迈,20250426,,,40.157282127244,
300759.SZ,康龙化成,20250426,,,22.852027088406,
002821.SZ,凯莱英,20250426,,,72.882497405758,
603259.SH,药明康德,20250426,,,54.903006590188,
300347.SZ,泰格医药,20250425,6334900.0,2.8708905224E8,44.665584277113,1.1111194404972
688293.SH,奥浦迈,20250425,648013.0,2.6177853E7,40.157282127244,0.83712542682852
300759.SZ,康龙化成,20250425,2.0442097E7,4.7506732146E8,22.852027088406,1.4402084405293
002821.SZ,凯莱英,20250425,1.1120385E7,8.3304137426E8,72.882497405758,3.4604262827479
603259.SH,药明康德,20250425,3.2632846E7,1.870180215E9,54.903006590188,1.3048355227889
300347.SZ,泰格医药,20250424,1.1362796E7,5.1876691886E8,45.101829717334,1.9929949224145
688293.SH,奥浦迈,20250424,382445.0,1.5679619E7,40.315071055053,0.49405557274843
300759.SZ,康龙化成,20250424,3.0209791E7,7.0309809511E8,22.743630237189,2.1283724455874
002821.SZ,凯莱英,20250424,8606347.0,6.2413951159E8,72.197419546432,2.6781113565087
603259.SH,药明康德,20250424,3.7275533E7,2.11851676E9,54.003271126542,1.4904749524234
300347.SZ,泰格医药,20250423,1.0649553E7,4.7918070496E8,44.943195011799,1.8678945793785
688293.SH,奥浦迈,20250423,544769.0,2.2910417E7,40.896917726346,0.70375128531055
300759.SZ,康龙化成,20250423,2.5595569E7,5.8241357636E8,22.388876905933,1.8032863513929
002821.SZ,凯莱英,20250423,5338645.0,3.553178457E8,65.630458923461,1.6612722915853
603259.SH,药明康德,20250423,4.879763E7,2.743525709E9,53.81183804917,1.9511899468379
300347.SZ,泰格医药,20250422,9823425.0,4.3992331718E8,43.92198409492,1.7229945997199
688293.SH,奥浦迈,20250422,947562.0,4.0844692E7,42.593148700287,1.2240931026021
300759.SZ,康龙化成,20250422,2.2048309E7,4.9562845538E8,21.896163945855,1.5533710030433
002821.SZ,凯莱英,20250422,4652446.0,3.0255814902E8,63.682880437662,1.4477418198619
603259.SH,药明康德,20250422,3.7034654E7,2.011581532E9,52.213371853117,1.4808433231167
300347.SZ,泰格医药,20250421,6106923.0,2.6864711189E8,43.912069425824,1.0711330671233
688293.SH,奥浦迈,20250421,560597.0,2.3247329E7,40.837746878418,0.72419843877173
300759.SZ,康龙化成,20250421,1.4302725E7,3.2043507193E8,22.221354499506,1.0076708503814
002821.SZ,凯莱英,20250421,5104863.0,3.2921341239E8,63.222899589257,1.5885243267232
603259.SH,药明康德,20250421,2.5889868E7,1.384506142E9,51.58164269779,1.0352152382515
300347.SZ,泰格医药,20250420,,,43.515482661987,
688293.SH,奥浦迈,20250420,,,40.22631478316,
300759.SZ,康龙化成,20250420,,,22.073540611483,
002821.SZ,凯莱英,20250420,,,64.10371397982,
603259.SH,药明康德,20250420,,,50.586190695458,
300347.SZ,泰格医药,20250419,,,43.515482661987,
688293.SH,奥浦迈,20250419,,,40.22631478316,
300759.SZ,康龙化成,20250419,,,22.073540611483,
002821.SZ,凯莱英,20250419,,,64.10371397982,
603259.SH,药明康德,20250419,,,50.586190695458,
300347.SZ,泰格医药,20250418,4684110.0,2.0586485715E8,43.515482661987,0.82157661248435
688293.SH,奥浦迈,20250418,363507.0,1.4894383E7,40.22631478316,0.46959081458266
300759.SZ,康龙化成,20250418,1.3232579E7,2.9487972775E8,22.073540611483,0.93227578196946
002821.SZ,凯莱英,20250418,7492653.0,4.8631882486E8,64.10371397982,2.331553571995
603259.SH,药明康德,20250418,2.4025518E7,1.270566975E9,50.586190695458,0.96066856503424
300347.SZ,泰格医药,20250417,4487607.0,1.9621976466E8,43.297359941877,0.78711066930987
688293.SH,奥浦迈,20250417,906282.0,3.7173356E7,40.679957950609,1.1707661822788
300759.SZ,康龙化成,20250417,1.2660169E7,2.8059009005E8,21.73849579863,0.89194774158088
002821.SZ,凯莱英,20250417,2663925.0,1.6595335695E8,60.570669591008,0.82895655908219
603259.SH,药明康德,20250417,2.6699497E7,1.398377481E9,50.260754463926,1.0675885310829
300347.SZ,泰格医药,20250416,7959835.0,3.4607671454E8,43.208127920013,1.3961273913794
688293.SH,奥浦迈,20250416,751835.0,2.9974162E7,38.934417936729,0.97124624857775
300759.SZ,康龙化成,20250416,1.6206711E7,3.5792720729E8,21.886309686653,1.141812504628
002821.SZ,凯莱英,20250416,4150883.0,2.5858601354E8,61.040437265975,1.2916661275497
603259.SH,药明康德,20250416,4.0987053E7,2.116845802E9,50.117179655897,1.6388813506744
300347.SZ,泰格医药,20250415,7405095.0,3.3060543469E8,44.259082844181,1.2988279236023
688293.SH,奥浦迈,20250415,573859.0,2.2976921E7,39.289443024298,0.74133074539305
300759.SZ,康龙化成,20250415,1.7873586E7,4.0237617379E8,22.152374685095,1.259248961578
002821.SZ,凯莱英,20250415,3712620.0,2.380801312E8,62.537821729931,1.1552880431618
603259.SH,药明康德,20250415,3.8832857E7,2.031938715E9,50.327756041006,1.5527450858862
300347.SZ,泰格医药,20250414,7942261.0,3.6158623806E8,44.834133651744,1.393044972865
688293.SH,奥浦迈,20250414,1403384.0,5.6456584E7,39.466955568082,1.812939601527
300759.SZ,康龙化成,20250414,2.1320377E7,4.9248642545E8,22.576107830762,1.5020859606853
002821.SZ,凯莱英,20250414,4087870.0,2.685190542E8,63.790535529842,1.272057827895
603259.SH,药明康德,20250414,6.2562509E7,3.34825449E9,50.835053696041,2.5015833475878
300347.SZ,泰格医药,20250413,,,44.556522917058,
688293.SH,奥浦迈,20250413,,,39.249995792346,
300759.SZ,康龙化成,20250413,,,22.477565238747,
002821.SZ,凯莱英,20250413,,,63.712240917347,
603259.SH,药明康德,20250413,,,49.868316655314,
300347.SZ,泰格医药,20250412,,,44.556522917058,
688293.SH,奥浦迈,20250412,,,39.249995792346,
300759.SZ,康龙化成,20250412,,,22.477565238747,
002821.SZ,凯莱英,20250412,,,63.712240917347,
603259.SH,药明康德,20250412,,,49.868316655314,
300347.SZ,泰格医药,20250411,1.0064321E7,4.5231819283E8,44.556522917058,1.7652469207886
688293.SH,奥浦迈,20250411,1508457.0,5.8823787E7,39.249995792346,1.9486765079982
300759.SZ,康龙化成,20250411,2.696077E7,6.1005195989E8,22.477565238747,1.8994689496468
002821.SZ,凯莱英,20250411,4567213.0,2.9529695746E8,63.712240917347,1.4212191308222
603259.SH,药明康德,20250411,6.3119852E7,3.290773193E9,49.868316655314,2.5238688983111
300347.SZ,泰格医药,20250410,1.4014553E7,6.3548672324E8,44.40780288062,2.4581038829623
688293.SH,奥浦迈,20250410,964206.0,3.517062E7,36.646478483507,1.2455943928604
300759.SZ,康龙化成,20250410,3.2838562E7,7.5286495468E8,22.260771536312,2.3135774263885
002821.SZ,凯莱英,20250410,6748917.0,4.3909628054E8,63.310981028313,2.1001188148508
603259.SH,药明康德,20250410,8.3825963E7,4.418071958E9,50.059749732686,3.3518098376827
300347.SZ,泰格医药,20250409,1.8351075E7,8.0650966671E8,44.110362807742,3.2187147684291
688293.SH,奥浦迈,20250409,1362760.0,4.6441914E7,34.960109317554,1.7604601245111
300759.SZ,康龙化成,20250409,3.8523309E7,8.3442717013E8,21.945435241863,2.7140852907076
002821.SZ,凯莱英,20250409,9108643.0,5.6769883673E8,61.480844461256,2.8344151427642
603259.SH,药明康德,20250409,1.2070969E8,6.003069737E9,49.054726076485,4.8266182930178
300347.SZ,泰格医药,20250408,9573391.0,4.4045550946E8,45.557904495746,1.6791395052141
688293.SH,奥浦迈,20250408,954639.0,3.2501061E7,34.900938469626,1.2332354140151
300759.SZ,康龙化成,20250408,3.7676558E7,8.5349407791E8,22.339605609925,2.654429085318
002821.SZ,凯莱英,20250408,1.0439023E7,6.7745523755E8,62.704197781481,3.2484009821072
603259.SH,药明康德,20250408,1.27288498E8,6.716310436E9,49.399305615754,5.0896741838833
300347.SZ,泰格医药,20250407,1.5833348E7,7.4317288896E8,45.409184459307,2.7771142040059
688293.SH,奥浦迈,20250407,1371086.0,4.8327301E7,32.958162295985,1.7712159369775
300759.SZ,康龙化成,20250407,5.8176623E7,1.36667920024E9,22.073540611483,4.0987215492662
002821.SZ,凯莱英,20250407,3839200.0,2.7178802569E8,68.458851799823,1.1946770354377
603259.SH,药明康德,20250407,4.2101088E7,2.413603014E9,54.721145166685,1.683426421663
300347.SZ,泰格医药,20250406,,,50.862252462063,
688293.SH,奥浦迈,20250406,,,36.833852835279,
300759.SZ,康龙化成,20250406,,,26.655771140206,
002821.SZ,凯莱英,20250406,,,76.063216038345,
603259.SH,药明康德,20250406,,,60.799145373235,
300347.SZ,泰格医药,20250405,,,50.862252462063,
688293.SH,奥浦迈,20250405,,,36.833852835279,
300759.SZ,康龙化成,20250405,,,26.655771140206,
002821.SZ,凯莱英,20250405,,,76.063216038345,
603259.SH,药明康德,20250405,,,60.799145373235,
300347.SZ,泰格医药,20250404,,,50.862252462063,
688293.SH,奥浦迈,20250404,,,36.833852835279,
300759.SZ,康龙化成,20250404,,,26.655771140206,
002821.SZ,凯莱英,20250404,,,76.063216038345,
603259.SH,药明康德,20250404,,,60.799145373235,
300347.SZ,泰格医药,20250403,6532180.0,3.3557095329E8,50.862252462063,1.1457216667709
688293.SH,奥浦迈,20250403,594009.0,2.252209E7,36.833852835279,0.76736120674273
300759.SZ,康龙化成,20250403,3.3670127E7,9.2599794239E8,26.655771140206,2.3721637314945
002821.SZ,凯莱英,20250403,4611751.0,3.6514241824E8,76.063216038345,1.4350784050992
603259.SH,药明康德,20250403,5.0284049E7,3.241373898E9,60.799145373235,2.0106249195935
300347.SZ,泰格医药,20250402,1.0161035E7,5.2727529108E8,50.733361763816,1.7822102202201
688293.SH,奥浦迈,20250402,809307.0,3.0498908E7,37.494593970477,1.0454905500512
300759.SZ,康龙化成,20250402,3.5395968E7,9.8684618762E8,27.18790113709,2.4937545240248
002821.SZ,凯莱英,20250402,4415150.0,3.56459052E8,77.726976553851,1.3739003732582
603259.SH,药明康德,20250402,3.834661E7,2.555881701E9,63.220773801986,1.5333023330705
300347.SZ,泰格医药,20250401,1.4410067E7,7.6750203588E8,53.212029037795,2.5274756637937
688293.SH,奥浦迈,20250401,1506549.0,5.6363038E7,36.754958371375,1.9462116881345
300759.SZ,康龙化成,20250401,5.310745E7,1.5115680575E9,28.143764279641,3.7415827615429
002821.SZ,凯莱英,20250401,5451716.0,4.4448234564E8,79.322229283426,1.6964575716108
603259.SH,药明康德,20250401,4.7878141E7,3.304120345E9,65.307394345337,1.9144238642837
300347.SZ,泰格医药,20250331,8913373.0,4.5508538497E8,50.376433676363,1.5633746421731
688293.SH,奥浦迈,20250331,936148.0,3.4518105E7,35.887119268429,1.2093481057859
300759.SZ,康龙化成,20250331,1.71077E7,4.6164350713E8,26.527665770586,1.2052899434947
002821.SZ,凯莱英,20250331,3944856.0,3.1309487044E8,77.07125917421,1.2275549258462
603259.SH,药明康德,20250331,2.2671589E7,1.530323032E9,64.436373843296,0.90653125030129
300347.SZ,泰格医药,20250330,,,51.288583233187,
688293.SH,奥浦迈,20250330,,,37.149430690896,
300759.SZ,康龙化成,20250330,,,26.764167991423,
002821.SZ,凯莱英,20250330,,,77.961860391335,
603259.SH,药明康德,20250330,,,64.88624157512,
300347.SZ,泰格医药,20250329,,,51.288583233187,
688293.SH,奥浦迈,20250329,,,37.149430690896,
300759.SZ,康龙化成,20250329,,,26.764167991423,
002821.SZ,凯莱英,20250329,,,77.961860391335,
603259.SH,药明康德,20250329,,,64.88624157512,
300347.SZ,泰格医药,20250328,1.665449E7,8.9521935598E8,51.288583233187,2.9211396565953
688293.SH,奥浦迈,20250328,510092.0,1.9603619E7,37.149430690896,0.65895434693719
300759.SZ,康龙化成,20250328,2.6125757E7,7.2198575167E8,26.764167991423,1.840639722364
002821.SZ,凯莱英,20250328,3644202.0,2.96213579E8,77.961860391335,1.1339978229569
603259.SH,药明康德,20250328,2.9155668E7,1.989813284E9,64.88624157512,1.1657993696608
300347.SZ,泰格医药,20250327,1.1144134E7,6.1023277192E8,54.917352122293,1.9546423676625
